entryT,mint,symbol,entryPrice,ret15,ret5,greensLast5,cooldownCollision,sampleGapPrevMs,sampleGapNextMs,minFuture2mPct,trackedSameDay,nearCandOutcome,nearCandReason,likelyNonFillReason,confidence,confidenceNotes,proxyExitReason,proxyPnlPct,maxRunupPct,maxDrawdownPct
2026-02-24T06:16:45.877Z,BwUrTqcaoJUVnKTGPZk7k4iiSdTUeFSQKBh7f8rtpump,RIZZTER,0.0001218,0.03307888040712468,0.03307888040712468,2,false,16210,938778,,true,seen,evaluated,momentum gate not live at tick (sampling drift),low,large sample gap prev=16s next=939s,stopAtEntry,-0.000499999999999928,0,-0.042692939244663414
2026-02-24T09:41:39.129Z,GFAnZrFVCEqe4CDrabgANk2u8bik4YAEemMngMA2pump,Gaper,0.00004764,0.08791961635076499,0.08791961635076499,2,false,20448,940317,,false,seen,evaluated,momentum gate not live at tick (sampling drift),low,large sample gap prev=20s next=940s,trailingStop,0.40570948782535693,0.5973971452560876,0
2026-02-24T09:41:39.466Z,2kTe6pJn9d2kANXYmQch16NvzBmA2xpPzJoMFHrwpump,Octpus,0.00001983,0.14823393167342228,0.14823393167342228,2,false,20359,939765,,false,seen,evaluated,momentum gate not live at tick (sampling drift),low,large sample gap prev=20s next=940s,trailingStop,0.9898739283913259,1.2612203731719613,0
2026-02-24T09:57:39.637Z,2kTe6pJn9d2kANXYmQch16NvzBmA2xpPzJoMFHrwpump,Octpus,0.00004424,0.18036286019210254,0.18036286019210254,4,false,20406,922905,,false,seen,evaluated,momentum gate not live at tick (sampling drift),low,large sample gap prev=20s next=923s,stopAtEntry,-0.0004999999999999016,0.013562386980108369,-0.5042947558770344
2026-02-24T10:13:23.459Z,CrgunuokrSoXBUiAUaqnWFUHefBgAStqdtQK9jMYpump,Zoe,0.00004297,0.94875283446712,0.94875283446712,2,false,19528,936265,,false,seen,evaluated,momentum gate not live at tick (sampling drift),low,large sample gap prev=20s next=936s,stopAtEntry,-0.0004999999999999689,0,-0.2180591110076798
2026-02-24T10:29:19.053Z,3reTzfqE1LkGsXFmi3oNtGSsYwnXZs6sPYtQapTvpump,MARIOCOIN,0.000235,0.03615520282186941,0.03615520282186941,3,false,20497,929008,,true,seen,evaluated,momentum gate not live at tick (sampling drift),low,large sample gap prev=20s next=929s,trailingStop,0.691472340425532,0.9221276595744681,0
2026-02-24T10:29:19.400Z,84yCF7hyUuRNAra9BjFHVDpnRdGXmfsV2emyZwLjpump,house,0.0003593,0.03069420539300054,0.03069420539300054,3,false,20279,929308,,true,seen,evaluated,momentum gate not live at tick (sampling drift),low,large sample gap prev=20s next=929s,stopAtEntry,-0.0005000000000000119,0,-0.0261619816309491
2026-02-24T10:45:07.956Z,3reTzfqE1LkGsXFmi3oNtGSsYwnXZs6sPYtQapTvpump,MARIOCOIN,0.0003359,0.08075933075933063,0.08075933075933063,4,false,19895,940082,,true,seen,evaluated,momentum gate not live at tick (sampling drift),low,large sample gap prev=20s next=940s,stopAtEntry,-0.0004999999999999162,0,-0.0660910985412325
2026-02-24T10:45:08.380Z,GFAnZrFVCEqe4CDrabgANk2u8bik4YAEemMngMA2pump,Gaper,0.00006601,0.06006102457041917,0.06006102457041917,2,false,19892,941430,,false,seen,evaluated,momentum gate not live at tick (sampling drift),low,large sample gap prev=20s next=941s,stopAtEntry,-0.0004999999999999723,0,-0.11907286774731106
2026-02-24T11:01:08.404Z,8jiVXftnn2ZG6bugK7HAH5j2G3D6TpsG521gqsWwpump,AUTISM,0.0005395,0.041706893222630034,0.041706893222630034,3,false,19961,937492,,true,seen,evaluated,momentum gate not live at tick (sampling drift),low,large sample gap prev=20s next=937s,trailingStop,1.2085634847080626,1.5097312326227985,0
2026-02-24T11:17:07.100Z,J8PSdNP3QewKq2Z1JJJFDMaqF7KcaiJhR7gbr5KZpump,TripleT,0.00006626,0.06219942289195272,0.06219942289195272,2,false,20297,938188,,false,seen,evaluated,momentum gate not live at tick (sampling drift),low,large sample gap prev=20s next=938s,stopAtEntry,-0.0005000000000000021,0.031391488077271254,-0.006489586477512944
2026-02-24T11:17:07.210Z,YPkpfqP2JcECcRFkoennoQ2e75ancC2MzGEBZdmpump,Volume,0.00002116,0.04442250740375131,0.04442250740375131,2,false,20292,937733,,false,seen,evaluated,momentum gate not live at tick (sampling drift),low,large sample gap prev=20s next=938s,stopAtEntry,-0.0004999999999999114,0,-0.5347826086956522
2026-02-24T11:33:04.242Z,6y27p6n9XiD3BTqDbJXcpUUJ96K57wjgwgknitgwpump,GIKO,0.00001099,0.05876685934489395,0.05876685934489395,2,false,20632,940047,,false,seen,evaluated,momentum gate not live at tick (sampling drift),low,large sample gap prev=21s next=940s,horizon,0.05095541401273883,0.05095541401273883,0
2026-02-24T12:04:45.787Z,8jiVXftnn2ZG6bugK7HAH5j2G3D6TpsG521gqsWwpump,AUTISM,0.0006535,0.030269588522781072,0.030269588522781072,2,false,20185,943236,,true,seen,evaluated,momentum gate not live at tick (sampling drift),low,large sample gap prev=20s next=943s,trailingStop,0.8232899770466717,1.0719204284621269,0
2026-02-24T12:20:49.523Z,J8PSdNP3QewKq2Z1JJJFDMaqF7KcaiJhR7gbr5KZpump,TripleT,0.00006712,0.07477982385908717,0.07477982385908717,2,false,19447,924754,,false,seen,evaluated,momentum gate not live at tick (sampling drift),low,large sample gap prev=19s next=925s,stopAtEntry,-0.0004999999999998445,0.036799761620977485,-0.13081048867699635
2026-02-24T13:07:59.150Z,AGj48tqewsFL8fr7cRuqCQCY26oK89VsSMY7XWk8pump,Bits,0.00005692,0.051931251155054425,0.051931251155054425,2,false,19792,927545,,false,seen,evaluated,momentum gate not live at tick (sampling drift),low,large sample gap prev=20s next=928s,stopAtEntry,-0.0004999999999999774,0,-0.08116654954321856
2026-02-24T13:23:47.754Z,84yCF7hyUuRNAra9BjFHVDpnRdGXmfsV2emyZwLjpump,house,0.0003193,0.04619921363040635,0.04619921363040635,3,false,20273,938970,,true,seen,evaluated,momentum gate not live at tick (sampling drift),low,large sample gap prev=20s next=939s,stopAtEntry,-0.0004999999999998761,0.0610710930159724,-0.06545568430942693
2026-02-24T14:26:55.820Z,H7noGdq7WnvbfdgnZzwYtRdZFCADe5rivUjuiofKpump,RETURN,0.0004099,0.047801635991819955,0.047801635991819955,3,false,19909,922995,,true,seen,evaluated,momentum gate not live at tick (sampling drift),low,large sample gap prev=20s next=923s,stopAtEntry,0,0.8036106367406686,-0.19102220053671629
2026-02-24T14:26:56.657Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.001494,0.060326472675656495,0.060326472675656495,2,false,19909,922485,,true,seen,evaluated,momentum gate not live at tick (sampling drift),low,large sample gap prev=20s next=922s,trailingStop,0.20690763052208833,0.37148594377510036,0
2026-02-24T14:42:41.571Z,J6hFzNZ1yFFtwW4EPVejHJuSfWzpBq5msJfyhL55pump,Go-chan,0.0000138,0.051028179741051054,0.051028179741051054,2,false,21500,939776,,true,seen,evaluated,momentum gate not live at tick (sampling drift),low,large sample gap prev=22s next=940s,trailingStop,3.4108405797101455,4.01231884057971,0
2026-02-24T15:30:07.058Z,AGj48tqewsFL8fr7cRuqCQCY26oK89VsSMY7XWk8pump,Bits,0.00005299,0.1202959830866808,0.1202959830866808,2,false,21426,930090,,false,seen,evaluated,momentum gate not live at tick (sampling drift),low,large sample gap prev=21s next=930s,stopAtEntry,-0.0004999999999999391,0,-0.04982072089073414
2026-02-24T15:46:10.567Z,BKwSZd5tUFC1SudnHbhjmqJ6Nk8n5vz1wVphb7Mupump,SEAGULL,0.00001884,0.03289473684210513,0.03289473684210513,3,false,22110,21518,-0.057855626326963804,false,reject,marketData(lowConfidence),route/quote unavailable,low,candidate reason=marketData(lowConfidence); no track artifact for mint/day,stopAtEntry,-0.0004999999999999095,0,-0.057855626326963804
2026-02-24T15:46:32.084Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.001686,0.03435582822085893,0.03435582822085893,2,false,21517,17833,0.0029655990510083115,true,reject,marketData(lowConfidence),data insufficiency/unknown,medium,candidate reason=marketData(lowConfidence),stopAtEntry,-0.0004999999999999629,0.046263345195729506,-0.03736654804270457
2026-02-24T15:46:32.084Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0002668,0.04178055447090976,0.04178055447090976,3,false,21517,17833,0.012368815592203996,true,reject,marketData(lowConfidence),data insufficiency/unknown,medium,candidate reason=marketData(lowConfidence),stopAtEntry,-0.0005000000000000297,0.09520239880059979,-0.0011244377811092695
2026-02-24T15:46:32.084Z,J6hFzNZ1yFFtwW4EPVejHJuSfWzpBq5msJfyhL55pump,Go-chan,0.00006091,0.03995219395595005,0.03995219395595005,3,false,21518,17832,-0.01329830898046299,true,reject,marketData(lowConfidence),data insufficiency/unknown,medium,candidate reason=marketData(lowConfidence),stopAtEntry,-0.0004999999999999338,0.028895091118042962,-0.01329830898046299
2026-02-24T15:46:32.085Z,BKwSZd5tUFC1SudnHbhjmqJ6Nk8n5vz1wVphb7Mupump,SEAGULL,0.00001884,0.03289473684210513,0.03289473684210513,2,true,21518,17833,-0.057855626326963804,false,reject,marketData(lowConfidence),cooldown collision,high,prev event 22s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999095,0,-0.057855626326963804
2026-02-24T15:46:49.916Z,8jiVXftnn2ZG6bugK7HAH5j2G3D6TpsG521gqsWwpump,AUTISM,0.001283,0.06120760959470642,0.06120760959470642,2,false,17832,21584,-0.05689789555728772,true,reject,marketData(lowConfidence),data insufficiency/unknown,medium,candidate reason=marketData(lowConfidence),stopAtEntry,-0.0004999999999999714,0,-0.003897116134060805
2026-02-24T15:46:49.916Z,J6hFzNZ1yFFtwW4EPVejHJuSfWzpBq5msJfyhL55pump,Go-chan,0.00006202,0.05890387570428551,0.05890387570428551,3,true,17832,21584,-0.03095775556272184,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 18s ago (< cooldown 180s),stopAtEntry,-0.0005000000000000146,0.010480490164462893,-0.03095775556272184
2026-02-24T15:46:49.917Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.001691,0.03742331288343563,0.03742331288343563,3,true,17833,21584,0,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 18s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999543,0.04316972205795383,-0.04021289178001178
2026-02-24T15:46:49.917Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0002701,0.05466614603670447,0.05466614603670447,3,true,17833,21583,0,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 18s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999047,0.08182154757497222,-0.013328396890040648
2026-02-24T15:47:11.500Z,8jiVXftnn2ZG6bugK7HAH5j2G3D6TpsG521gqsWwpump,AUTISM,0.001278,0.05707196029776679,0.05707196029776679,2,true,21584,19128,-0.05320813771518007,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 22s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999829,0,-0.05320813771518007
2026-02-24T15:47:11.500Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0002701,0.05466614603670447,0.05466614603670447,2,true,21583,19128,0.009626064420585001,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 22s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999047,0.08182154757497222,-0.013328396890040648
2026-02-24T15:47:11.500Z,J6hFzNZ1yFFtwW4EPVejHJuSfWzpBq5msJfyhL55pump,Go-chan,0.00006202,0.05890387570428551,0.05890387570428551,2,true,21584,19128,-0.03095775556272184,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 22s ago (< cooldown 180s),stopAtEntry,-0.0005000000000000146,0.010480490164462893,-0.03095775556272184
2026-02-24T15:47:11.501Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.001691,0.03742331288343563,0.03742331288343563,2,true,21584,19128,0.017149615612063837,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 22s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999543,0.04316972205795383,-0.04021289178001178
2026-02-24T15:47:11.501Z,BKwSZd5tUFC1SudnHbhjmqJ6Nk8n5vz1wVphb7Mupump,SEAGULL,0.00001907,0.04550438596491212,0.04550438596491212,2,true,21583,19129,-0.06869428421604612,false,reject,marketData(lowConfidence),cooldown collision,high,prev event 39s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999771,0,-0.007865757734661787
2026-02-24T15:47:30.628Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0002727,0.06481843030066389,0.06481843030066389,3,true,19128,19931,0,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 19s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999408,0.07150715071507145,-0.02273560689402269
2026-02-24T15:47:30.628Z,J6hFzNZ1yFFtwW4EPVejHJuSfWzpBq5msJfyhL55pump,Go-chan,0.00006267,0.07000170735871591,0.07000170735871591,3,true,19128,19931,-0.04100845699696821,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 19s ago (< cooldown 180s),stopAtEntry,-0.000500000000000053,0,-0.04100845699696821
2026-02-24T15:47:30.629Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.001764,0.08220858895705523,0.08220858895705523,3,true,19128,19931,-0.024943310657596366,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 19s ago (< cooldown 180s),stopAtEntry,-0.0005000000000000054,0,-0.00510204081632647
2026-02-24T15:47:30.630Z,46WHMi7xeQbYocfot9MQLG2gdVQj56bC1JQwJ5kfpump,Nori,0.00001419,0.04185022026431715,0.04185022026431715,2,false,19129,19931,0.004228329809725238,false,reject,marketData(lowConfidence),route/quote unavailable,low,candidate reason=marketData(lowConfidence); no track artifact for mint/day,stopAtEntry,-0.0004999999999999981,0.04651162790697678,-0.003523608174770932
2026-02-24T15:47:50.559Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0002727,0.06481843030066389,0.06481843030066389,2,true,19931,19536,0.009167583425009191,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 20s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999408,0.07150715071507145,-0.02273560689402269
2026-02-24T15:47:50.559Z,J6hFzNZ1yFFtwW4EPVejHJuSfWzpBq5msJfyhL55pump,Go-chan,0.00006267,0.07000170735871591,0.07000170735871591,2,true,19931,19536,-0.04100845699696821,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 20s ago (< cooldown 180s),stopAtEntry,-0.000500000000000053,0,-0.04100845699696821
2026-02-24T15:47:50.560Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.001764,0.08220858895705523,0.08220858895705523,2,true,19931,19536,-0.024943310657596366,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 20s ago (< cooldown 180s),stopAtEntry,-0.0005000000000000054,0,-0.00510204081632647
2026-02-24T15:47:50.561Z,46WHMi7xeQbYocfot9MQLG2gdVQj56bC1JQwJ5kfpump,Nori,0.00001425,0.04625550660792957,0.04625550660792957,3,true,19931,19536,-0.00771929824561408,false,reject,marketData(lowConfidence),cooldown collision,high,prev event 20s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999075,0.04210526315789469,-0.00771929824561408
2026-02-24T15:48:10.095Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0002752,0.07458024209293257,0.07458024209293257,2,true,19536,19047,0.01453488372093019,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 20s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999144,0.06177325581395341,-0.031613372093023236
2026-02-24T15:48:10.097Z,46WHMi7xeQbYocfot9MQLG2gdVQj56bC1JQwJ5kfpump,Nori,0.00001425,0.04625550660792957,0.04625550660792957,2,true,19536,19047,-0.00771929824561408,false,reject,marketData(lowConfidence),cooldown collision,high,prev event 20s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999075,0.04210526315789469,-0.00771929824561408
2026-02-24T15:48:29.142Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.001764,0.08220858895705523,0.08220858895705523,2,true,19046,21927,-0.024943310657596366,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 39s ago (< cooldown 180s),stopAtEntry,-0.0005000000000000054,0,-0.024943310657596366
2026-02-24T15:48:29.142Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0002836,0.10737992971495516,0.10737992971495516,3,true,19047,21927,-0.015514809590973197,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 19s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999972,0,-0.015514809590973197
2026-02-24T15:48:29.142Z,J6hFzNZ1yFFtwW4EPVejHJuSfWzpBq5msJfyhL55pump,Go-chan,0.00006091,0.03995219395595005,0.03995219395595005,2,true,19047,21927,-0.00016417665407970485,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 39s ago (< cooldown 180s),stopAtEntry,0,0.1356099162699065,-0.0032835330815957657
2026-02-24T15:48:29.144Z,46WHMi7xeQbYocfot9MQLG2gdVQj56bC1JQwJ5kfpump,Nori,0.00001485,0.09030837004405287,0.09030837004405287,3,true,19047,21926,-0.04781144781144781,false,reject,marketData(lowConfidence),cooldown collision,high,prev event 19s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999556,0,-0.006734006734006783
2026-02-24T15:48:51.069Z,8jiVXftnn2ZG6bugK7HAH5j2G3D6TpsG521gqsWwpump,AUTISM,0.0013,0.07526881720430102,0.07526881720430102,2,true,21927,20039,-0.03230769230769226,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 100s ago (< cooldown 180s),stopAtEntry,-0.0004999999999998662,0,-0.011538461538461569
2026-02-24T15:48:51.069Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0002836,0.10737992971495516,0.10737992971495516,2,true,21927,20039,-0.015514809590973197,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 22s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999972,0,-0.015514809590973197
2026-02-24T15:48:51.070Z,46WHMi7xeQbYocfot9MQLG2gdVQj56bC1JQwJ5kfpump,Nori,0.00001485,0.09030837004405287,0.09030837004405287,2,true,21926,20039,-0.04781144781144781,false,reject,marketData(lowConfidence),cooldown collision,high,prev event 22s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999556,0,-0.006734006734006783
2026-02-24T15:49:11.108Z,8jiVXftnn2ZG6bugK7HAH5j2G3D6TpsG521gqsWwpump,AUTISM,0.0013,0.07526881720430102,0.07526881720430102,2,true,20039,21645,-0.03230769230769226,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 20s ago (< cooldown 180s),stopAtEntry,-0.0004999999999998662,0,-0.011538461538461569
2026-02-24T15:49:11.108Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0002792,0.09019914096056236,0.09019914096056236,2,true,20039,21646,-0.01361031518624636,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 20s ago (< cooldown 180s),stopAtEntry,-0.0005000000000000284,0.04656160458452718,-0.01361031518624636
2026-02-24T15:49:32.752Z,J6hFzNZ1yFFtwW4EPVejHJuSfWzpBq5msJfyhL55pump,Go-chan,0.00006592,0.1254908656308691,0.1254908656308691,2,true,21644,20998,-0.011529126213592224,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 64s ago (< cooldown 180s),stopAtEntry,-0.0005000000000000272,0.007888349514562928,-0.011529126213592224
2026-02-24T15:49:32.754Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0002922,0.14096056228035928,0.14096056228035928,2,true,21646,20996,-0.08795345653661867,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 22s ago (< cooldown 180s),stopAtEntry,-0.0005000000000000064,0,-0.013689253935660468
2026-02-24T15:49:32.755Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.001722,0.056441717791411085,0.056441717791411085,2,true,21647,20996,-0.012775842044134785,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 64s ago (< cooldown 180s),stopAtEntry,-0.0005000000000000024,0.001161440185830458,-0.012775842044134785
2026-02-24T15:50:14.046Z,6YF3vQtLRC4CGgwbu8DLGDVoWohPuQ5P1YYvK7au5twg,MENCHO,0.00001646,0.29300864100549895,0.29300864100549895,2,false,20296,18709,0,false,reject,marketData(lowConfidence),route/quote unavailable,low,candidate reason=marketData(lowConfidence); no track artifact for mint/day,horizon,0,0,0
2026-02-24T15:50:14.047Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.001724,0.057668711656441794,0.057668711656441794,2,true,20296,18709,-0.013921113689095214,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 41s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999486,0,-0.013921113689095214
2026-02-24T15:50:14.047Z,J6hFzNZ1yFFtwW4EPVejHJuSfWzpBq5msJfyhL55pump,Go-chan,0.00006644,0.13436913095441336,0.13436913095441336,2,true,20297,18708,-0.019265502709211135,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 41s ago (< cooldown 180s),stopAtEntry,-0.0004999999999998929,0,-0.019265502709211135
2026-02-24T15:50:32.755Z,J6hFzNZ1yFFtwW4EPVejHJuSfWzpBq5msJfyhL55pump,Go-chan,0.00006644,0.13436913095441336,0.13436913095441336,2,true,18708,23676,-0.08067429259482224,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 19s ago (< cooldown 180s),stopAtEntry,-0.0004999999999998929,0,-0.019265502709211135
2026-02-24T15:50:32.756Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.001724,0.057668711656441794,0.057668711656441794,2,true,18709,23676,-0.013921113689095214,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 19s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999486,0,-0.013921113689095214
2026-02-24T15:50:32.756Z,BKwSZd5tUFC1SudnHbhjmqJ6Nk8n5vz1wVphb7Mupump,SEAGULL,0.00002055,0.12664473684210525,0.12664473684210525,2,false,18708,23676,-0.10510948905109503,false,reject,marketData(lowConfidence),route/quote unavailable,low,candidate reason=marketData(lowConfidence); no track artifact for mint/day,stopAtEntry,-0.0005000000000000246,0.007785888077858806,-0.10510948905109503
2026-02-24T15:50:56.431Z,8jiVXftnn2ZG6bugK7HAH5j2G3D6TpsG521gqsWwpump,AUTISM,0.001289,0.06617038875103391,0.05396565821749803,2,true,23676,19127,-0.02482544608223422,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 105s ago (< cooldown 180s),stopAtEntry,-0.000499999999999924,0.02792862684251358,-0.02482544608223422
2026-02-24T15:50:56.432Z,BKwSZd5tUFC1SudnHbhjmqJ6Nk8n5vz1wVphb7Mupump,SEAGULL,0.00002056,0.12719298245614025,0.09129511677282381,3,true,23676,19127,-0.12208171206225671,false,reject,marketData(lowConfidence),cooldown collision,high,prev event 24s ago (< cooldown 180s),stopAtEntry,-0.000499999999999877,0.007295719844357989,-0.10554474708171213
2026-02-24T15:51:15.558Z,8jiVXftnn2ZG6bugK7HAH5j2G3D6TpsG521gqsWwpump,AUTISM,0.001289,0.06617038875103391,0.05396565821749803,2,true,19127,22292,-0.02482544608223422,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 19s ago (< cooldown 180s),stopAtEntry,-0.000499999999999924,0.02792862684251358,-0.02482544608223422
2026-02-24T15:51:15.558Z,J6hFzNZ1yFFtwW4EPVejHJuSfWzpBq5msJfyhL55pump,Go-chan,0.00006726,0.14836947242615672,0.10425217534066665,2,true,19127,22292,-0.09738328873030037,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 43s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999176,0.028397264347308954,-0.09188224799286349
2026-02-24T15:51:15.559Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.00176,0.07975460122699395,0.043890865954922934,2,true,19127,22291,-0.07784090909090907,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 43s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999875,0.0005681818181817703,-0.025568181818181886
2026-02-24T15:51:15.559Z,BKwSZd5tUFC1SudnHbhjmqJ6Nk8n5vz1wVphb7Mupump,SEAGULL,0.00002056,0.12719298245614025,0.09129511677282381,2,true,19127,22292,-0.12208171206225671,false,reject,marketData(lowConfidence),cooldown collision,high,prev event 19s ago (< cooldown 180s),stopAtEntry,-0.000499999999999877,0.007295719844357989,-0.10554474708171213
2026-02-24T15:51:37.850Z,8jiVXftnn2ZG6bugK7HAH5j2G3D6TpsG521gqsWwpump,AUTISM,0.001325,0.09594706368899918,0.03273577552611063,3,true,22292,22478,-0.05433962264150945,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 22s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999764,0,-0.024150943396226348
2026-02-24T15:51:37.851Z,4fSWEw2wbYEUCcMtitzmeGUfqinoafXxkhqZrA9Gpump,Pigeon,0.001844,0.03363228699551566,0.017660044150110327,2,false,22292,22479,-0.0010845986984814706,true,reject,marketData(lowConfidence),data insufficiency/unknown,medium,candidate reason=marketData(lowConfidence),stopAtEntry,-0.0004999999999999939,0.011388286334056382,-0.0010845986984814706
2026-02-24T15:51:37.851Z,BKwSZd5tUFC1SudnHbhjmqJ6Nk8n5vz1wVphb7Mupump,SEAGULL,0.00002071,0.13541666666666657,0.1667605633802816,3,true,22292,22479,-0.13761467889908263,false,reject,marketData(lowConfidence),cooldown collision,high,prev event 22s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999675,0,-0.11202317720907781
2026-02-24T15:52:00.328Z,8jiVXftnn2ZG6bugK7HAH5j2G3D6TpsG521gqsWwpump,AUTISM,0.001325,0.09594706368899918,0.03677621283255082,2,true,22478,22361,-0.05433962264150945,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 22s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999764,0,-0.024150943396226348
2026-02-24T15:52:00.328Z,J6hFzNZ1yFFtwW4EPVejHJuSfWzpBq5msJfyhL55pump,Go-chan,0.00006917,0.180980023903022,0.11528539180909379,2,true,22478,22361,-0.12230735868150937,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 45s ago (< cooldown 180s),stopAtEntry,-0.000500000000000004,0,-0.11695821888101776
2026-02-24T15:52:00.329Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.001761,0.08036809815950922,0.04139562389118863,2,true,22479,22361,-0.07836456558773418,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 45s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999612,0,-0.0261215218625781
2026-02-24T15:52:00.330Z,4fSWEw2wbYEUCcMtitzmeGUfqinoafXxkhqZrA9Gpump,Pigeon,0.001865,0.04540358744394614,0.029249448123620243,3,true,22479,22360,-0.012332439678284075,true,reject,marketData(lowConfidence),cooldown collision,high,prev event 22s ago (< cooldown 180s),stopAtEntry,-0.0004999999999999373,0,-0.012332439678284075
